drive conversion,somatic fitness,germline resistance,embryo resistance,eliminated,genetic load,efficiency decline coefficient,zero frequency relative increase rate,maximum drive frequency,linear regression loss,suppressed without chasing rate,suppressed with chasing rate,long term chasing rate,equilibrium rate,loss drive rate,short term chasing rate,intermediate chasing rate,duration of chasing,suppressed time,average fertile females,suppressed rate,chasing rate
0.85,1,0,0.3,0,0.91327515,0.747845634,0.616488786,0.824352992,0.001944295,0,0.2,0.8,0,0,0.05,0.15,302.35,834.65,1378.743701,0.2,1
0.55,0.75,0.4,0.8,0,0.1865055,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.9,0.5,0,0,0,0.971316912,0.386827298,0.428837182,1.108601138,0.001474378,0.95,0.05,0,0,0,0.05,0,6,36.25,4442.818182,1,0.05
0.55,0.85,0.4,1,0,0.180117113,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.5,0.4,0.8,0,0.076461371,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.8,0.4,0.9,0,0.182698975,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.85,0.35,0.4,0,0.358194513,1.17178705,0.270336743,0.230704668,0.002474279,0,0,0,0,1,0,0,,,,0,0
0.75,0.85,0.25,0.8,0,0.7093046,0.494766664,0.234262207,0.473480175,0.009489048,0,0,1,0,0,0,0,335.95,,4284.74352,0,1
0.5,0.65,0.5,0.3,0,0.219977787,3.049067124,0.316100534,0.103671228,0.001881619,0,0,0,0,1,0,0,,,,0,0
0.65,0.9,0.35,0.1,0,0.702869137,1.04660147,0.506136431,0.483599962,0.002225526,0,0,1,0,0,0,0,343.8,,3475.690265,0,1
0.85,0.9,0,0.6,0,0.896012913,0.523765437,0.399369778,0.76249739,0.004569654,0,0,1,0,0,0,0,339.7,,1811.63541,0,1
0.5,0.7,0.4,0.1,0,0.342739938,1.443995697,0.302047905,0.209175073,0.002931553,0,0,0,0,1,0,0,,,,0,0
0.75,0.85,0.15,1,0,0.60089045,0.397124864,0.15398669,0.387753839,0.011167246,0,0,1,0,0,0,0,314,,5335.477943,0,1
0.85,1,0,0.4,0,0.911958863,0.690229974,0.561960285,0.814163838,0.002293742,0,0.15,0.85,0,0,0,0.15,320.3,883.6,1447.374763,0.15,1
0.8,1,0.05,0.2,0,0.878512112,0.778198076,0.614874704,0.79012622,0.00181103,0,0.05,0.95,0,0,0,0.05,333.05,958.25,1374.209229,0.05,1
0.55,0.7,0.4,1,0,0.091944979,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.95,0.35,0.7,0,0.533044275,0.762481967,0.236936003,0.31074309,0.005413088,0,0,1,0,0,0,0,319.65,,6476.397927,0,1
0.5,0.6,0.4,0.7,0,0.068654986,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.9,0.65,0,0.1,0,0.953919825,0.547070969,0.522888013,0.955795577,0.000544811,0.25,0.15,0.6,0,0,0.05,0.1,303.6,637.8,2114.665784,0.4,0.75
0.65,0.9,0.35,0.2,0,0.693392975,0.998808887,0.462933145,0.463485209,0.002006596,0,0,1,0,0,0,0,343.3,,3720.727009,0,1
0.5,0.55,0.4,0.6,0,0.068041794,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,1,0.25,0.5,0,0.823070138,0.719193422,0.42670339,0.593308249,0.004129351,0,0,1,0,0,0,0,342,,2231.83132,0,1
0.75,0.85,0.15,0.9,0,0.676483388,0.401508807,0.182099188,0.453537218,0.008951853,0,0,1,0,0,0,0,334.2,,4914.471192,0,1
0.75,0.95,0.25,0.3,0,0.81761595,0.789813909,0.49272245,0.623846256,0.002997037,0,0,1,0,0,0,0,343.55,,2190.915123,0,1
0.85,0.95,0,0.5,0,0.905664638,0.628471413,0.489889079,0.779493019,0.006051478,0,0.05,0.95,0,0,0.05,0,326.75,954.75,1692.063255,0.05,1
0.8,0.95,0.05,0.3,0,0.871203687,0.721957756,0.538931563,0.746486286,0.003010475,0,0,1,0,0,0,0,343.2,,1546.950131,0,1
0.85,1,0,0.2,0,0.912126725,0.774199926,0.664803255,0.85869713,0.001590572,0.05,0.8,0.15,0,0,0.15,0.65,164.8947368,278.3,1739.144877,0.85,0.95
0.6,0.9,0.35,0.5,0,0.566759763,0.875934091,0.297780319,0.339957449,0.002591532,0,0,1,0,0,0,0,339.35,,6433.371843,0,1
0.55,0.55,0.4,0.8,0,0.049719191,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0.4,0,0,0.314963725,1.539534718,0.301749034,0.196000149,0.003046181,0,0,0,0,1,0,0,,,,0,0
0.75,0.75,0.15,1,0,0.474907875,0.545916293,0.159112794,0.291460057,0.007450755,0,0,1,0,0,0,0,301.7,,8590.741364,0,1
0.5,0.7,0.4,0.5,0,0.196999538,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.95,0.3,0.8,0,0.585209075,0.56612871,0.209216107,0.369555727,0.00788797,0,0,1,0,0,0,0,325.4,,5531.306659,0,1
0.5,0.65,0.4,0.9,0,0.046552235,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.8,0.5,0.05,0.7,0,0.404425975,0.716190472,0.201882826,0.281884267,0.00339681,0,0,0.85,0,0.15,0,0,312.9411765,,10331.49719,0,0.85
0.9,0.55,0,0.2,0,0.917957838,0.498277783,0.431665483,0.866314932,0.005484053,0,0,1,0,0,0,0,337.35,,2401.593367,0,1
0.8,0.7,0.1,0.1,0,0.837178413,0.68088054,0.492914289,0.723936521,0.004639481,0,0,1,0,0,0,0,341.6,,2224.303423,0,1
0.9,0.6,0,0.2,0,0.931216588,0.493363443,0.446415941,0.904841951,0.003127471,0,0,1,0,0,0,0,338.2,,2242.935656,0,1
0.7,0.95,0.3,0.9,0,0.65704755,0.498824203,0.202365088,0.405684181,0.008150424,0,0,1,0,0,0,0,332.7,,4911.7682,0,1
0.85,0.5,0.05,0.1,0,0.807459875,0.625875741,0.408254225,0.652292777,0.004483256,0,0,1,0,0,0,0,337.4,,3109.140451,0,1
0.9,0.55,0,0.3,0,0.901996888,0.504737518,0.400017643,0.792526073,0.016322653,0,0,1,0,0,0,0,337.05,,2489.16379,0,1
0.8,0.8,0.05,0.5,0,0.8402662,0.56684974,0.379446392,0.669395018,0.009322923,0,0,1,0,0,0,0,338.9,,2244.245218,0,1
0.6,1,0.35,1,0,0.387794988,0.668648603,0.144590201,0.216242434,0.008255443,0,0,0.05,0,0.95,0,0,300,,9785.575851,0,0.05
0.65,0.75,0.35,1,0,0.215098813,1.132502276,0.126380269,0.111593832,0.005768106,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0.4,0.3,0,0.374556475,1.383721531,0.292796943,0.21160106,0.002359957,0,0,0,0,1,0,0,,,,0,0
0.9,0.75,0,0,0,0.957190887,0.665767316,0.643469761,0.966508487,0.000996362,1,0,0,0,0,0,0,,30.4,,1,0
0.85,0.6,0,0.9,0,0.6155956,0.492176911,0.199404059,0.405147123,0.005807114,0,0,1,0,0,0,0,332.5,,6615.764426,0,1
0.85,0.5,0,0.6,0,0.6500158,0.566771145,0.263012704,0.464054507,0.00316383,0,0,1,0,0,0,0,333.55,,6015.959361,0,1
0.5,0.5,0.4,0.6,0,0.028596085,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.85,0.95,0,0.6,0,0.899035088,0.522455596,0.415278053,0.794858083,0.008992532,0,0,1,0,0,0,0,340.1,,1739.195722,0,1
0.6,0.55,0.4,1,0,0.050883222,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.7,0.4,0.5,0,0.339144525,1.395802871,0.265558016,0.190254671,0.002792954,0,0,0,0,1,0,0,,,,0,0
0.85,0.55,0,0.9,0,0.538374075,0.572179398,0.195535991,0.341738958,0.005071358,0,0,1,0,0,0,0,321.65,,8288.492716,0,1
0.9,0.7,0,0.1,0,0.953430837,0.606784521,0.568534876,0.93696338,0.000841819,0.35,0.35,0.3,0,0,0.15,0.2,214.2307692,360.95,1902.759075,0.7,0.65
0.6,0.85,0.35,0.6,0,0.471420988,0.871082213,0.242198276,0.278042959,0.004431003,0,0,0.85,0,0.15,0,0,316.6470588,,7979.841642,0,0.85
0.7,0.95,0.3,0.6,0,0.733505813,0.630492813,0.318601483,0.505321355,0.00629232,0,0,1,0,0,0,0,340.15,,3429.054326,0,1
0.5,0.7,0.4,0.9,0,0.065131699,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.85,0.5,0.05,0,0,0.836783225,0.526842286,0.418371005,0.794110526,0.004887967,0,0,1,0,0,0,0,338,,2775.716215,0,1
0.6,0.6,0.4,0.4,0,0.257584525,2.052705695,0.290884584,0.141707886,0.003111573,0,0,0,0,1,0,0,,,,0,0
0.85,1,0,0.5,0,0.905536175,0.663418234,0.513478999,0.773989879,0.003134573,0,0.05,0.95,0,0,0,0.05,336.9,964.05,1574.524147,0.05,1
0.7,0.95,0.3,0.1,0,0.778140963,0.999774068,0.568376286,0.568504729,0.00156837,0,0,1,0,0,0,0,344.65,,2394.20439,0,1
0.85,0.9,0,0.7,0,0.890974262,0.46830613,0.350232363,0.74787055,0.00541186,0,0,1,0,0,0,0,338.55,,2007.213782,0,1
0.9,0.6,0,0.3,0,0.920243237,0.491058064,0.414645526,0.844392051,0.006101133,0,0,1,0,0,0,0,337.1,,2218.591125,0,1
0.7,0.95,0.3,0.3,0,0.755973687,0.8639365,0.47141138,0.545655126,0.002032467,0,0,1,0,0,0,0,343.15,,2693.329897,0,1
0.55,0.65,0.4,1,0,0.058940445,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.8,0.55,0.15,0,0,0.7409893,0.767035048,0.437783995,0.570748358,0.002327302,0,0,1,0,0,0,0,340.35,,3765.102981,0,1
0.6,0.9,0.35,0.4,0,0.597026525,0.904661303,0.342008076,0.378050962,0.003022267,0,0,1,0,0,0,0,339.05,,5667.775238,0,1
0.9,0.55,0,0,0,0.967995088,0.454677293,0.474717651,1.044076004,0.000690107,1,0,0,0,0,0,0,,34,,1,0
0.8,0.9,0,1,0,0.771917638,0.322183242,0.187903803,0.583220289,0.015997394,0,0,1,0,0,0,0,333.7,,3502.07625,0,1
0.6,0.9,0.35,0.7,0,0.473929663,0.810265561,0.225142923,0.277863127,0.004752679,0,0,0.8,0,0.2,0,0,311.5625,,7620.478002,0,0.8
0.8,0.6,0.05,0.7,0,0.618885038,0.573253534,0.234775426,0.409549024,0.003551765,0,0,1,0,0,0,0,334.55,,6575.743919,0,1
0.5,0.85,0.45,0.2,0,0.444468425,1.296125161,0.34531844,0.266423684,0.001409621,0,0,0.2,0,0.8,0,0,340.5,,9758.277228,0,0.2
0.65,0.9,0.35,0.5,0,0.645971688,0.804887714,0.325804544,0.404782603,0.003284647,0,0,1,0,0,0,0,340.8,,4816.092549,0,1
0.6,0.65,0.4,0.4,0,0.342008863,1.42105679,0.269307956,0.189512452,0.002570407,0,0,0,0,1,0,0,,,,0,0
0.5,0.55,0.4,0.8,0,0.031142616,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.8,0.5,0.1,0.3,0,0.6402688,0.651395996,0.303869953,0.46649036,0.003220523,0,0,1,0,0,0,0,336.1,,6043.462347,0,1
0.55,0.55,0.4,0.9,0,0.034104004,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.5,0.4,0.5,0,0.043581761,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0.4,0.8,0,0.048503505,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.85,0.35,0.8,0,0.354827763,0.858738483,0.172297868,0.200640674,0.003918234,0,0,0,0,1,0,0,,,,0,0
0.85,0.6,0.05,0,0,0.88604225,0.574429457,0.485304328,0.844845824,0.006755471,0,0,1,0,0,0,0,339.8,,2107.846465,0,1
0.85,0.5,0,0.9,0,0.448320913,0.634118393,0.179232049,0.282647611,0.004750091,0,0,0.95,0,0.05,0,0,308,,10337.71418,0,0.95
0.75,0.85,0.25,0.7,0,0.735457925,0.546649841,0.267093639,0.488600963,0.005644636,0,0,1,0,0,0,0,337.7,,3743.576376,0,1
0.6,0.65,0.4,0.9,0,0.161956825,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.9,0.5,0,0.4,0,0.851981587,0.480808602,0.339808031,0.706742829,0.007408686,0,0,1,0,0,0,0,335.5,,3177.311236,0,1
0.85,0.85,0,0.7,0,0.887946925,0.447627372,0.330107016,0.737459407,0.006037696,0,0,1,0,0,0,0,338,,2122.791831,0,1
0.6,0.7,0.4,0,0,0.515801363,1.212566281,0.391430471,0.322811608,0.00221848,0,0,1,0,0,0,0,341.55,,7901.239634,0,1
0.9,0.75,0,0.1,0,0.953116838,0.654849364,0.606555114,0.926251361,0.001377639,0.3,0.55,0.15,0,0,0,0.55,183.7857143,254.35,1631.965231,0.85,0.7
0.8,0.55,0.05,0.7,0,0.548901125,0.656939145,0.226189187,0.344307671,0.003123825,0,0,1,0,0,0,0,328.25,,8335.128963,0,1
0.7,0.95,0.3,0.4,0,0.753117063,0.775079712,0.410583883,0.52973117,0.004592367,0,0,1,0,0,0,0,341.45,,2827.095981,0,1
0.65,0.9,0.35,0.3,0,0.6839393,0.913503834,0.407599615,0.446193656,0.00213316,0,0,1,0,0,0,0,342.25,,3998.792651,0,1
0.85,1,0,0.6,0,0.904836288,0.59176449,0.450099544,0.760605869,0.012878289,0,0,1,0,0,0,0,340.25,,1677.307722,0,1
0.9,0.55,0,0.4,0,0.872001237,0.438244694,0.346656667,0.79101167,0.008371541,0,0,1,0,0,0,0,336.6,,2697.490482,0,1
0.5,0.75,0.4,0.6,0,0.206793738,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.8,0.85,0.05,0.5,0,0.835194662,0.573508933,0.40105263,0.699296222,0.007155891,0,0,1,0,0,0,0,340.5,,2103.533067,0,1
0.5,0.55,0.45,0.1,0,0.203605687,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.5,0.4,1,0,0.028394207,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.8,0.8,0.1,0,0,0.86008215,0.763002171,0.595050015,0.779879846,0.002462005,0,0,1,0,0,0,0,343.45,,1707.798133,0,1
0.5,0.7,0.4,1,0,0.052683891,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,1,0.35,0.8,0,0.323469162,1.248899351,0.21037229,0.168446152,0.004375684,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0.4,0.6,0,0.235238463,1.902214811,0.247954932,0.130350648,0.001599328,0,0,0,0,1,0,0,,,,0,0
0.5,0.75,0.4,1,0,0.057247604,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.9,0.8,0,0,0,0.954954937,0.71514542,0.681166375,0.952486524,0.000586714,1,0,0,0,0,0,0,,29.95,,1,0
0.9,0.65,0,0.3,0,0.928918038,0.54128297,0.451001056,0.833207547,0.002406869,0.05,0,0.95,0,0,0,0,338.2631579,953.05,2056.041468,0.05,0.95
0.7,0.95,0.3,1,0,0.613262488,0.411751759,0.158440568,0.384796335,0.009964014,0,0,1,0,0,0,0,314.35,,5284.094364,0,1
0.85,0.95,0,0.7,0,0.897012763,0.502343178,0.376088609,0.748668689,0.004817395,0,0,1,0,0,0,0,338.7,,1860.506561,0,1
0.7,0.95,0.3,0.2,0,0.769307213,0.93475095,0.522098226,0.5585426,0.002283911,0,0,1,0,0,0,0,343.9,,2526.759663,0,1
0.6,0.95,0.35,0.6,0,0.579701537,0.724075295,0.260927556,0.3603597,0.004442919,0,0,1,0,0,0,0,337.3,,6205.033719,0,1
0.9,0.6,0,0.4,0,0.916906225,0.5053092,0.390465695,0.772726273,0.003004688,0,0,1,0,0,0,0,337.4,,2438.902687,0,1
0.7,0.95,0.3,0.7,0,0.717523075,0.597915495,0.279645162,0.467700142,0.006976631,0,0,1,0,0,0,0,339.2,,3803.519313,0,1
0.55,0.6,0.4,1,0,0.045203031,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.85,0.35,0,0,0.483697588,1.10049969,0.392327115,0.356499069,0.001556836,0,0,0.95,0,0.05,0,0,341.9473684,,7841.509749,0,0.95
0.8,1,0,0.9,0,0.849832912,0.370877793,0.2493849,0.672417991,0.013999,0,0,1,0,0,0,0,336.85,,2394.121107,0,1
0.85,0.55,0.05,0,0,0.868638112,0.566826913,0.461146974,0.813558714,0.004323643,0,0,1,0,0,0,0,338.7,,2411.98894,0,1
0.6,0.6,0.4,0.9,0,0.108120715,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.9,0.15,1,0,0.665702475,0.343109787,0.160295613,0.467184612,0.010769564,0,0,1,0,0,0,0,327.95,,4754.69093,0,1
0.8,0.65,0.1,0.2,0,0.805992937,0.679721607,0.429534272,0.63192676,0.001424322,0,0,1,0,0,0,0,340.15,,2783.91158,0,1
0.5,0.55,0.4,0.9,1,0.021237167,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.55,0.4,0.7,0,0.034933688,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.85,0.9,0,0.8,0,0.876684888,0.426757016,0.304862877,0.714371095,0.022700133,0,0,1,0,0,0,0,336.6,,2132.571509,0,1
0.5,0.5,0.4,0.7,0,0.022582708,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.8,0.55,0.1,0.3,0,0.685166463,0.661921421,0.336963149,0.509068203,0.003155561,0,0,1,0,0,0,0,337.25,,4642.934877,0,1
0.85,1,0,0.7,0,0.9061455,0.521127289,0.39109416,0.750477223,0.004373288,0,0,1,0,0,0,0,339.05,,1766.242896,0,1
0.55,0.95,0.35,0.8,0,0.358719475,1.089969892,0.21676778,0.198875016,0.003778291,0,0,0,0,1,0,0,,,,0,0
0.75,0.9,0.15,0.9,0,0.71521835,0.421182956,0.205319083,0.487481937,0.00902071,0,0,1,0,0,0,0,335.85,,4133.714833,0,1
0.85,0.55,0.05,0.2,0,0.818676663,0.559353049,0.392299739,0.701345492,0.007891353,0,0,1,0,0,0,0,338.15,,2842.506512,0,1
0.55,0.5,0.4,0.8,0,0.030066449,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.65,0.35,0.8,0,0.207844525,1.889651596,0.211812988,0.112091027,0.002482349,0,0,0,0,1,0,0,,,,0,0
0.8,0.6,0.1,0.3,0,0.747754313,0.630789517,0.362916732,0.575337291,0.002523517,0,0,1,0,0,0,0,337.4,,3666.235845,0,1
0.85,0.6,0,0.7,0,0.731984288,0.512036452,0.268848447,0.525057241,0.00336547,0,0,1,0,0,0,0,334.75,,4324.742617,0,1
0.9,0.85,0,0,0,0.952439712,0.751682236,0.712501809,0.947876343,0.001413201,1,0,0,0,0,0,0,,29.25,,1,0
0.5,0.9,0.35,0.4,0,0.427699313,1.075480804,0.280654764,0.260957483,0.002374314,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0.4,0.2,0,0.425010813,1.272743225,0.306612877,0.240907098,0.002479397,0,0,0.05,0,0.95,0,0,338,,11196.47458,0,0.05
0.9,0.8,0,0.1,0,0.951296638,0.685146595,0.633769422,0.925012876,0.000820985,0.35,0.55,0.1,0,0,0.15,0.4,140.3076923,182.95,1931.266595,0.9,0.65
0.6,0.9,0.35,0.3,0,0.609034187,0.989229311,0.384329878,0.388514446,0.002032099,0,0,1,0,0,0,0,341.4,,5196.42764,0,1
0.9,0.75,0,0.2,0,0.9463412,0.608195181,0.552504439,0.908432779,0.000899251,0.2,0.3,0.5,0,0,0.05,0.25,266.9375,559.95,1841.565941,0.5,0.8
0.65,0.9,0.35,0,0,0.714515537,1.161235253,0.567850353,0.489005438,0.001352558,0,0,1,0,0,0,0,344.7,,3246.823721,0,1
0.5,0.65,0.4,0.2,0,0.236397262,2.03586521,0.281945689,0.138489369,0.003143286,0,0,0,0,1,0,0,,,,0,0
0.5,0.95,0.4,1,0,0.176058463,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.85,0.95,0,0.8,0,0.8891409,0.46825448,0.329509144,0.703696724,0.007346369,0,0,1,0,0,0,0,338.65,,2063.684772,0,1
0.8,0.75,0.1,0.1,0,0.851742813,0.713181574,0.522637693,0.732825569,0.008229126,0,0,1,0,0,0,0,342.35,,1979.990252,0,1
0.55,0.5,0.4,0.9,0,0.025933653,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.85,0.6,0.05,0.1,0,0.87027675,0.622039596,0.463349217,0.744887014,0.021838663,0,0,1,0,0,0,0,339.4,,2267.939684,0,1
0.9,0.5,0,0.2,0,0.88894285,0.440816219,0.39091014,0.886787109,0.005442898,0,0,1,0,0,0,0,335.5,,2571.187688,0,1
0.9,0.5,0,0.5,0,0.788708025,0.438827022,0.295778927,0.67402168,0.007152562,0,0,1,0,0,0,0,334.8,,3645.024381,0,1
0.65,0.85,0.35,1,0,0.358523137,0.919669666,0.161752564,0.175881156,0.004496734,0,0,0,0,1,0,0,,,,0,0
0.9,0.9,0,0,0,0.949989938,0.820008913,0.758848041,0.925414382,0.000650315,1,0,0,0,0,0,0,,29.3,,1,0
0.8,0.95,0.05,0.4,0,0.866573337,0.654936337,0.486701408,0.743127813,0.006629547,0,0,1,0,0,0,0,341.95,,1638.778014,0,1
0.65,0.75,0.35,0.9,0,0.281324038,1.110812279,0.167504502,0.150794608,0.003488902,0,0,0,0,1,0,0,,,,0,0
0.9,0.65,0,0.4,0,0.923403463,0.49266797,0.410232726,0.83267586,0.004455723,0,0,1,0,0,0,0,338.35,,2217.240167,0,1
0.6,0.95,0.35,0.9,0,0.424835163,0.69626574,0.160586854,0.230640177,0.005189569,0,0,0.05,0,0.95,0,0,296,,9645.402516,0,0.05
0.8,1,0.05,0.3,0,0.87374025,0.735743293,0.565549198,0.768677341,0.002564853,0,0,1,0,0,0,0,343.25,,1410.868109,0,1
0.85,0.95,0,0,0,0.916089275,0.794577916,0.730926058,0.919892239,0.001896441,0.85,0.15,0,0,0,0.15,0,13.66666667,37.5,3438.707143,1,0.15
0.85,0.65,0.05,0,0,0.896319512,0.632969788,0.534242016,0.844024511,0.002708856,0,0,1,0,0,0,0,340.6,,1914.37026,0,1
0.6,0.7,0.4,0.9,0,0.187160525,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.95,0.3,0.5,0,0.743672762,0.722961432,0.373034681,0.51598144,0.003773408,0,0,1,0,0,0,0,341,,3061.828974,0,1
0.65,0.7,0.35,0.9,0,0.228426125,1.854071349,0.208512767,0.112462105,0.003188279,0,0,0,0,1,0,0,,,,0,0
0.65,0.8,0.35,0.9,0,0.377196812,0.978792453,0.180943971,0.184864493,0.004489602,0,0,0,0,1,0,0,,,,0,0
0.6,0.7,0.4,0.1,0,0.497492788,1.118778409,0.347805372,0.310879589,0.002649613,0,0,0.9,0,0.1,0,0,339.8888889,,8565.437199,0,0.9
0.8,0.7,0.1,0.2,0,0.82076945,0.669772737,0.454953697,0.679265775,0.002099005,0,0,1,0,0,0,0,340.8,,2381.331355,0,1
0.65,0.9,0.35,0.4,0,0.662382188,0.835974072,0.362520675,0.43365062,0.002133385,0,0,1,0,0,0,0,341.05,,4316.78622,0,1
0.9,0.6,0,0.5,0,0.8913495,0.429230153,0.327054079,0.761955042,0.007573078,0,0,1,0,0,0,0,336.9,,2646.669649,0,1
0.5,0.9,0.35,0.5,0,0.376141162,1.122004551,0.253857092,0.226253175,0.002628565,0,0,0,0,1,0,0,,,,0,0
0.9,0.85,0,0.1,0,0.9523892,0.744617134,0.679252529,0.912217162,0.001597309,0.5,0.45,0,0,0.05,0.1,0.35,101.4,120.15,1723.919963,0.95,0.45
0.7,1,0.3,1,0,0.662548475,0.376295887,0.15793629,0.419713037,0.013056643,0,0,1,0,0,0,0,321.65,,4493.485354,0,1
0.85,0.6,0.05,0.2,0,0.854621587,0.583102701,0.428069832,0.734124248,0.0097274,0,0,1,0,0,0,0,339.3,,2441.906489,0,1
0.85,0.95,0,0.1,0,0.916013562,0.783946927,0.690621318,0.880954174,0.001296248,0.25,0.7,0.05,0,0,0.25,0.45,113.2,147.7,1837.276911,0.95,0.75
0.6,0.55,0.4,0.9,0,0.073817219,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.9,0.8,0,0.2,0,0.94881165,0.674700482,0.596458692,0.88403478,0.000762932,0.25,0.35,0.4,0,0,0,0.35,268.1333333,483.6,1763.516658,0.6,0.75
0.8,0.8,0.05,0.7,0,0.78881675,0.431386352,0.265345929,0.615100425,0.018335863,0,0,1,0,0,0,0,337.05,,2941.114294,0,1
0.8,0.7,0.05,0.8,0,0.690345438,0.513450052,0.232420555,0.452664391,0.006167383,0,0,1,0,0,0,0,334.55,,4993.570904,0,1
0.8,0.6,0.15,0,0,0.76572115,0.723751988,0.457035779,0.631481206,0.001505596,0,0,1,0,0,0,0,341.2,,3090.643764,0,1
0.7,1,0.3,0.8,0,0.727693362,0.510964806,0.245110213,0.479700774,0.007690029,0,0,1,0,0,0,0,337.35,,3647.16892,0,1
0.65,0.8,0.35,1,0,0.272822975,1.346087324,0.183982062,0.136679143,0.004332069,0,0,0,0,1,0,0,,,,0,0
0.65,1,0.3,0.8,0,0.632840663,0.531808583,0.217049758,0.408135116,0.007940458,0,0,1,0,0,0,0,335.55,,4977.777672,0,1
0.6,0.7,0.4,0.8,0,0.211910063,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.85,0.65,0.05,0.1,0,0.8993657,0.690402205,0.512506188,0.742329884,0.005049948,0,0,1,0,0,0,0,340.65,,2038.644469,0,1
0.9,0.65,0,0.5,0,0.904928062,0.502072023,0.383701412,0.764235796,0.006149303,0,0,1,0,0,0,0,338.25,,2345.816143,0,1
0.65,0.95,0.3,0.7,0,0.6407229,0.667878438,0.260048483,0.389364992,0.005466205,0,0,1,0,0,0,0,338,,5133.239104,0,1
0.85,0.85,0,0.4,0,0.90388515,0.621354936,0.489926409,0.788480754,0.003710672,0,0,1,0,0,0,0,341,,1685.407526,0,1
0.7,1,0.3,0.7,0,0.729361088,0.556106369,0.284665411,0.511890219,0.004393742,0,0,1,0,0,0,0,339,,3259.363721,0,1
0.75,0.9,0.25,0.8,0,0.742937787,0.456477812,0.234486296,0.513686077,0.008127293,0,0,1,0,0,0,0,336.4,,3559.855761,0,1
0.8,0.6,0.05,0.8,0,0.54057085,0.609500113,0.207884176,0.341073236,0.004775914,0,0,1,0,0,0,0,322.6,,7724.466117,0,1
0.55,1,0.35,0.9,0,0.348627863,0.953153243,0.183093263,0.192092158,0.00509133,0,0,0,0,1,0,0,,,,0,0
0.9,0.75,0,0.3,0,0.94069585,0.585287614,0.51242056,0.875502143,0.001096069,0,0.15,0.85,0,0,0.05,0.1,319.75,886.1,1949.772052,0.15,1
0.6,0.9,0.35,0.2,0,0.629046037,0.971342586,0.409207764,0.421280575,0.001675349,0,0,1,0,0,0,0,342.4,,4771.048265,0,1
0.7,1,0.3,0.9,0,0.6993812,0.435406334,0.20158018,0.462970252,0.009751429,0,0,1,0,0,0,0,335.8,,4266.858376,0,1
0.6,0.8,0.4,1,0,0.181526337,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.85,0.35,0.1,0,0.473628825,1.095291434,0.355190941,0.324288979,0.002313765,0,0,0.95,0,0.05,0,0,341.0526316,,8554.151506,0,0.95
0.65,0.95,0.35,0.5,0,0.679519763,0.815543381,0.351551268,0.431063848,0.003451587,0,0,1,0,0,0,0,340.45,,4091.287804,0,1
0.75,0.9,0.25,0.7,0,0.7613401,0.568866229,0.298479747,0.524692329,0.005669494,0,0,1,0,0,0,0,337.5,,3212.46839,0,1
0.8,0.85,0.1,0,0,0.867093625,0.808290643,0.633051593,0.783197973,0.001544549,0,0,1,0,0,0,0,344,,1606.988324,0,1
